,Unnamed: 0,graph,cnmr,image,smiles,fingerprint
8504,8504,010027206.pickle,010027206.csv,010027206.png,010027206.txt,010027206.pkl
8505,8505,010027246.pickle,010027246.csv,010027246.png,010027246.txt,010027246.pkl
8506,8506,010027266.pickle,010027266.csv,010027266.png,010027266.txt,010027266.pkl
8507,8507,010027286.pickle,010027286.csv,010027286.png,010027286.txt,010027286.pkl
8508,8508,010027287.pickle,010027287.csv,010027287.png,010027287.txt,010027287.pkl
8509,8509,010027307.pickle,010027307.csv,010027307.png,010027307.txt,010027307.pkl
8510,8510,010027308.pickle,010027308.csv,010027308.png,010027308.txt,010027308.pkl
8511,8511,010027309.pickle,010027309.csv,010027309.png,010027309.txt,010027309.pkl
8512,8512,010027326.pickle,010027326.csv,010027326.png,010027326.txt,010027326.pkl
8513,8513,010027346.pickle,010027346.csv,010027346.png,010027346.txt,010027346.pkl
8514,8514,010027366.pickle,010027366.csv,010027366.png,010027366.txt,010027366.pkl
8515,8515,010027386.pickle,010027386.csv,010027386.png,010027386.txt,010027386.pkl
8516,8516,010027406.pickle,010027406.csv,010027406.png,010027406.txt,010027406.pkl
8517,8517,010027407.pickle,010027407.csv,010027407.png,010027407.txt,010027407.pkl
8518,8518,010027408.pickle,010027408.csv,010027408.png,010027408.txt,010027408.pkl
8519,8519,010027409.pickle,010027409.csv,010027409.png,010027409.txt,010027409.pkl
8520,8520,010027410.pickle,010027410.csv,010027410.png,010027410.txt,010027410.pkl
8521,8521,010027426.pickle,010027426.csv,010027426.png,010027426.txt,010027426.pkl
8522,8522,010027427.pickle,010027427.csv,010027427.png,010027427.txt,010027427.pkl
8523,8523,010027446.pickle,010027446.csv,010027446.png,010027446.txt,010027446.pkl
8524,8524,010027466.pickle,010027466.csv,010027466.png,010027466.txt,010027466.pkl
8525,8525,010027487.pickle,010027487.csv,010027487.png,010027487.txt,010027487.pkl
8526,8526,010027526.pickle,010027526.csv,010027526.png,010027526.txt,010027526.pkl
8527,8527,010027546.pickle,010027546.csv,010027546.png,010027546.txt,010027546.pkl
8528,8528,010027566.pickle,010027566.csv,010027566.png,010027566.txt,010027566.pkl
8529,8529,010027586.pickle,010027586.csv,010027586.png,010027586.txt,010027586.pkl
8530,8530,010027587.pickle,010027587.csv,010027587.png,010027587.txt,010027587.pkl
8531,8531,010027607.pickle,010027607.csv,010027607.png,010027607.txt,010027607.pkl
8532,8532,010027626.pickle,010027626.csv,010027626.png,010027626.txt,010027626.pkl
8533,8533,010027666.pickle,010027666.csv,010027666.png,010027666.txt,010027666.pkl
8534,8534,010027667.pickle,010027667.csv,010027667.png,010027667.txt,010027667.pkl
8535,8535,010027668.pickle,010027668.csv,010027668.png,010027668.txt,010027668.pkl
8536,8536,010027766.pickle,010027766.csv,010027766.png,010027766.txt,010027766.pkl
8537,8537,010027767.pickle,010027767.csv,010027767.png,010027767.txt,010027767.pkl
8538,8538,010027768.pickle,010027768.csv,010027768.png,010027768.txt,010027768.pkl
8539,8539,010027786.pickle,010027786.csv,010027786.png,010027786.txt,010027786.pkl
8540,8540,010027806.pickle,010027806.csv,010027806.png,010027806.txt,010027806.pkl
8541,8541,010027826.pickle,010027826.csv,010027826.png,010027826.txt,010027826.pkl
8542,8542,010027866.pickle,010027866.csv,010027866.png,010027866.txt,010027866.pkl
8543,8543,010027907.pickle,010027907.csv,010027907.png,010027907.txt,010027907.pkl
8544,8544,010027908.pickle,010027908.csv,010027908.png,010027908.txt,010027908.pkl
8545,8545,010027909.pickle,010027909.csv,010027909.png,010027909.txt,010027909.pkl
8546,8546,010027910.pickle,010027910.csv,010027910.png,010027910.txt,010027910.pkl
8547,8547,010027911.pickle,010027911.csv,010027911.png,010027911.txt,010027911.pkl
8548,8548,010027926.pickle,010027926.csv,010027926.png,010027926.txt,010027926.pkl
8549,8549,010027946.pickle,010027946.csv,010027946.png,010027946.txt,010027946.pkl
8550,8550,010027967.pickle,010027967.csv,010027967.png,010027967.txt,010027967.pkl
8551,8551,010027987.pickle,010027987.csv,010027987.png,010027987.txt,010027987.pkl
8552,8552,010027988.pickle,010027988.csv,010027988.png,010027988.txt,010027988.pkl
8553,8553,010028006.pickle,010028006.csv,010028006.png,010028006.txt,010028006.pkl
8554,8554,010028046.pickle,010028046.csv,010028046.png,010028046.txt,010028046.pkl
8555,8555,010028047.pickle,010028047.csv,010028047.png,010028047.txt,010028047.pkl
8556,8556,010028066.pickle,010028066.csv,010028066.png,010028066.txt,010028066.pkl
8557,8557,010028106.pickle,010028106.csv,010028106.png,010028106.txt,010028106.pkl
8558,8558,010028126.pickle,010028126.csv,010028126.png,010028126.txt,010028126.pkl
8559,8559,010104835.pickle,010104835.csv,010104835.png,010104835.txt,010104835.pkl
8560,8560,010113810.pickle,010113810.csv,010113810.png,010113810.txt,010113810.pkl
8561,8561,010114184.pickle,010114184.csv,010114184.png,010114184.txt,010114184.pkl
8562,8562,010114558.pickle,010114558.csv,010114558.png,010114558.txt,010114558.pkl
8563,8563,010116054.pickle,010116054.csv,010116054.png,010116054.txt,010116054.pkl
8564,8564,010116428.pickle,010116428.csv,010116428.png,010116428.txt,010116428.pkl
8565,8565,010116802.pickle,010116802.csv,010116802.png,010116802.txt,010116802.pkl
8566,8566,010116804.pickle,010116804.csv,010116804.png,010116804.txt,010116804.pkl
8567,8567,010116805.pickle,010116805.csv,010116805.png,010116805.txt,010116805.pkl
8568,8568,010116808.pickle,010116808.csv,010116808.png,010116808.txt,010116808.pkl
8569,8569,010117176.pickle,010117176.csv,010117176.png,010117176.txt,010117176.pkl
8570,8570,010117550.pickle,010117550.csv,010117550.png,010117550.txt,010117550.pkl
8571,8571,010117924.pickle,010117924.csv,010117924.png,010117924.txt,010117924.pkl
8572,8572,010118298.pickle,010118298.csv,010118298.png,010118298.txt,010118298.pkl
8573,8573,010118672.pickle,010118672.csv,010118672.png,010118672.txt,010118672.pkl
8574,8574,010119046.pickle,010119046.csv,010119046.png,010119046.txt,010119046.pkl
8575,8575,010119420.pickle,010119420.csv,010119420.png,010119420.txt,010119420.pkl
8576,8576,010119794.pickle,010119794.csv,010119794.png,010119794.txt,010119794.pkl
8577,8577,020000100.pickle,020000100.csv,020000100.png,020000100.txt,020000100.pkl
8578,8578,020000123.pickle,020000123.csv,020000123.png,020000123.txt,020000123.pkl
8579,8579,020000140.pickle,020000140.csv,020000140.png,020000140.txt,020000140.pkl
8580,8580,020000141.pickle,020000141.csv,020000141.png,020000141.txt,020000141.pkl
8581,8581,020000142.pickle,020000142.csv,020000142.png,020000142.txt,020000142.pkl
8582,8582,020000143.pickle,020000143.csv,020000143.png,020000143.txt,020000143.pkl
8583,8583,020000160.pickle,020000160.csv,020000160.png,020000160.txt,020000160.pkl
8584,8584,020000161.pickle,020000161.csv,020000161.png,020000161.txt,020000161.pkl
8585,8585,020000180.pickle,020000180.csv,020000180.png,020000180.txt,020000180.pkl
8586,8586,020000200.pickle,020000200.csv,020000200.png,020000200.txt,020000200.pkl
8587,8587,020000222.pickle,020000222.csv,020000222.png,020000222.txt,020000222.pkl
8588,8588,020000223.pickle,020000223.csv,020000223.png,020000223.txt,020000223.pkl
8589,8589,020000224.pickle,020000224.csv,020000224.png,020000224.txt,020000224.pkl
8590,8590,020000225.pickle,020000225.csv,020000225.png,020000225.txt,020000225.pkl
8591,8591,020000240.pickle,020000240.csv,020000240.png,020000240.txt,020000240.pkl
8592,8592,020000242.pickle,020000242.csv,020000242.png,020000242.txt,020000242.pkl
8593,8593,020000243.pickle,020000243.csv,020000243.png,020000243.txt,020000243.pkl
8594,8594,020000280.pickle,020000280.csv,020000280.png,020000280.txt,020000280.pkl
8595,8595,020000300.pickle,020000300.csv,020000300.png,020000300.txt,020000300.pkl
8596,8596,020000301.pickle,020000301.csv,020000301.png,020000301.txt,020000301.pkl
8597,8597,020000340.pickle,020000340.csv,020000340.png,020000340.txt,020000340.pkl
8598,8598,020000341.pickle,020000341.csv,020000341.png,020000341.txt,020000341.pkl
8599,8599,020000342.pickle,020000342.csv,020000342.png,020000342.txt,020000342.pkl
8600,8600,020000360.pickle,020000360.csv,020000360.png,020000360.txt,020000360.pkl
8601,8601,020000361.pickle,020000361.csv,020000361.png,020000361.txt,020000361.pkl
8602,8602,020000363.pickle,020000363.csv,020000363.png,020000363.txt,020000363.pkl
8603,8603,020000364.pickle,020000364.csv,020000364.png,020000364.txt,020000364.pkl
8604,8604,020000380.pickle,020000380.csv,020000380.png,020000380.txt,020000380.pkl
8605,8605,020000381.pickle,020000381.csv,020000381.png,020000381.txt,020000381.pkl
8606,8606,020000382.pickle,020000382.csv,020000382.png,020000382.txt,020000382.pkl
8607,8607,020000400.pickle,020000400.csv,020000400.png,020000400.txt,020000400.pkl
8608,8608,020000401.pickle,020000401.csv,020000401.png,020000401.txt,020000401.pkl
8609,8609,020000420.pickle,020000420.csv,020000420.png,020000420.txt,020000420.pkl
8610,8610,020000441.pickle,020000441.csv,020000441.png,020000441.txt,020000441.pkl
8611,8611,020000442.pickle,020000442.csv,020000442.png,020000442.txt,020000442.pkl
8612,8612,020000460.pickle,020000460.csv,020000460.png,020000460.txt,020000460.pkl
8613,8613,020000461.pickle,020000461.csv,020000461.png,020000461.txt,020000461.pkl
8614,8614,020000462.pickle,020000462.csv,020000462.png,020000462.txt,020000462.pkl
8615,8615,020000482.pickle,020000482.csv,020000482.png,020000482.txt,020000482.pkl
8616,8616,020000500.pickle,020000500.csv,020000500.png,020000500.txt,020000500.pkl
8617,8617,020000520.pickle,020000520.csv,020000520.png,020000520.txt,020000520.pkl
8618,8618,020000521.pickle,020000521.csv,020000521.png,020000521.txt,020000521.pkl
8619,8619,020000522.pickle,020000522.csv,020000522.png,020000522.txt,020000522.pkl
8620,8620,020000540.pickle,020000540.csv,020000540.png,020000540.txt,020000540.pkl
8621,8621,020000560.pickle,020000560.csv,020000560.png,020000560.txt,020000560.pkl
8622,8622,020000562.pickle,020000562.csv,020000562.png,020000562.txt,020000562.pkl
8623,8623,020000563.pickle,020000563.csv,020000563.png,020000563.txt,020000563.pkl
8624,8624,020000564.pickle,020000564.csv,020000564.png,020000564.txt,020000564.pkl
8625,8625,020000565.pickle,020000565.csv,020000565.png,020000565.txt,020000565.pkl
8626,8626,020000566.pickle,020000566.csv,020000566.png,020000566.txt,020000566.pkl
8627,8627,020000580.pickle,020000580.csv,020000580.png,020000580.txt,020000580.pkl
8628,8628,020000581.pickle,020000581.csv,020000581.png,020000581.txt,020000581.pkl
8629,8629,020000582.pickle,020000582.csv,020000582.png,020000582.txt,020000582.pkl
8630,8630,020000583.pickle,020000583.csv,020000583.png,020000583.txt,020000583.pkl
8631,8631,020000600.pickle,020000600.csv,020000600.png,020000600.txt,020000600.pkl
8632,8632,020000601.pickle,020000601.csv,020000601.png,020000601.txt,020000601.pkl
8633,8633,020000602.pickle,020000602.csv,020000602.png,020000602.txt,020000602.pkl
8634,8634,020000620.pickle,020000620.csv,020000620.png,020000620.txt,020000620.pkl
8635,8635,020000646.pickle,020000646.csv,020000646.png,020000646.txt,020000646.pkl
8636,8636,020000680.pickle,020000680.csv,020000680.png,020000680.txt,020000680.pkl
8637,8637,020000681.pickle,020000681.csv,020000681.png,020000681.txt,020000681.pkl
8638,8638,020000683.pickle,020000683.csv,020000683.png,020000683.txt,020000683.pkl
8639,8639,020000685.pickle,020000685.csv,020000685.png,020000685.txt,020000685.pkl
8640,8640,020000686.pickle,020000686.csv,020000686.png,020000686.txt,020000686.pkl
8641,8641,020000687.pickle,020000687.csv,020000687.png,020000687.txt,020000687.pkl
8642,8642,020000688.pickle,020000688.csv,020000688.png,020000688.txt,020000688.pkl
8643,8643,020000689.pickle,020000689.csv,020000689.png,020000689.txt,020000689.pkl
8644,8644,020000700.pickle,020000700.csv,020000700.png,020000700.txt,020000700.pkl
8645,8645,020020606.pickle,020020606.csv,020020606.png,020020606.txt,020020606.pkl
8646,8646,020020607.pickle,020020607.csv,020020607.png,020020607.txt,020020607.pkl
8647,8647,020024829.pickle,020024829.csv,020024829.png,020024829.txt,020024829.pkl
8648,8648,020024871.pickle,020024871.csv,020024871.png,020024871.txt,020024871.pkl
8649,8649,020024873.pickle,020024873.csv,020024873.png,020024873.txt,020024873.pkl
8650,8650,020024874.pickle,020024874.csv,020024874.png,020024874.txt,020024874.pkl
8651,8651,020024914.pickle,020024914.csv,020024914.png,020024914.txt,020024914.pkl
8652,8652,020024915.pickle,020024915.csv,020024915.png,020024915.txt,020024915.pkl
8653,8653,020024956.pickle,020024956.csv,020024956.png,020024956.txt,020024956.pkl
8654,8654,020024997.pickle,020024997.csv,020024997.png,020024997.txt,020024997.pkl
8655,8655,020024998.pickle,020024998.csv,020024998.png,020024998.txt,020024998.pkl
8656,8656,020024999.pickle,020024999.csv,020024999.png,020024999.txt,020024999.pkl
8657,8657,020025000.pickle,020025000.csv,020025000.png,020025000.txt,020025000.pkl
8658,8658,020025001.pickle,020025001.csv,020025001.png,020025001.txt,020025001.pkl
8659,8659,020025002.pickle,020025002.csv,020025002.png,020025002.txt,020025002.pkl
8660,8660,020025003.pickle,020025003.csv,020025003.png,020025003.txt,020025003.pkl
8661,8661,020025004.pickle,020025004.csv,020025004.png,020025004.txt,020025004.pkl
8662,8662,020025006.pickle,020025006.csv,020025006.png,020025006.txt,020025006.pkl
8663,8663,020025007.pickle,020025007.csv,020025007.png,020025007.txt,020025007.pkl
8664,8664,020025008.pickle,020025008.csv,020025008.png,020025008.txt,020025008.pkl
8665,8665,020025009.pickle,020025009.csv,020025009.png,020025009.txt,020025009.pkl
8666,8666,020025010.pickle,020025010.csv,020025010.png,020025010.txt,020025010.pkl
8667,8667,020025011.pickle,020025011.csv,020025011.png,020025011.txt,020025011.pkl
8668,8668,020025012.pickle,020025012.csv,020025012.png,020025012.txt,020025012.pkl
8669,8669,020025014.pickle,020025014.csv,020025014.png,020025014.txt,020025014.pkl
8670,8670,020025015.pickle,020025015.csv,020025015.png,020025015.txt,020025015.pkl
8671,8671,020025016.pickle,020025016.csv,020025016.png,020025016.txt,020025016.pkl
8672,8672,020025017.pickle,020025017.csv,020025017.png,020025017.txt,020025017.pkl
8673,8673,020025018.pickle,020025018.csv,020025018.png,020025018.txt,020025018.pkl
8674,8674,020025019.pickle,020025019.csv,020025019.png,020025019.txt,020025019.pkl
8675,8675,020025020.pickle,020025020.csv,020025020.png,020025020.txt,020025020.pkl
8676,8676,020025022.pickle,020025022.csv,020025022.png,020025022.txt,020025022.pkl
8677,8677,020025023.pickle,020025023.csv,020025023.png,020025023.txt,020025023.pkl
8678,8678,020025024.pickle,020025024.csv,020025024.png,020025024.txt,020025024.pkl
8679,8679,020025025.pickle,020025025.csv,020025025.png,020025025.txt,020025025.pkl
8680,8680,020025026.pickle,020025026.csv,020025026.png,020025026.txt,020025026.pkl
8681,8681,020025027.pickle,020025027.csv,020025027.png,020025027.txt,020025027.pkl
8682,8682,020025028.pickle,020025028.csv,020025028.png,020025028.txt,020025028.pkl
8683,8683,020025029.pickle,020025029.csv,020025029.png,020025029.txt,020025029.pkl
8684,8684,020025030.pickle,020025030.csv,020025030.png,020025030.txt,020025030.pkl
8685,8685,020025034.pickle,020025034.csv,020025034.png,020025034.txt,020025034.pkl
8686,8686,020025035.pickle,020025035.csv,020025035.png,020025035.txt,020025035.pkl
8687,8687,020025037.pickle,020025037.csv,020025037.png,020025037.txt,020025037.pkl
8688,8688,020025038.pickle,020025038.csv,020025038.png,020025038.txt,020025038.pkl
8689,8689,020025039.pickle,020025039.csv,020025039.png,020025039.txt,020025039.pkl
8690,8690,020025040.pickle,020025040.csv,020025040.png,020025040.txt,020025040.pkl
8691,8691,020025041.pickle,020025041.csv,020025041.png,020025041.txt,020025041.pkl
8692,8692,020025042.pickle,020025042.csv,020025042.png,020025042.txt,020025042.pkl
8693,8693,020025043.pickle,020025043.csv,020025043.png,020025043.txt,020025043.pkl
8694,8694,020025044.pickle,020025044.csv,020025044.png,020025044.txt,020025044.pkl
8695,8695,020025045.pickle,020025045.csv,020025045.png,020025045.txt,020025045.pkl
8696,8696,020025046.pickle,020025046.csv,020025046.png,020025046.txt,020025046.pkl
8697,8697,020025047.pickle,020025047.csv,020025047.png,020025047.txt,020025047.pkl
8698,8698,020025048.pickle,020025048.csv,020025048.png,020025048.txt,020025048.pkl
8699,8699,020025049.pickle,020025049.csv,020025049.png,020025049.txt,020025049.pkl
8700,8700,020025050.pickle,020025050.csv,020025050.png,020025050.txt,020025050.pkl
8701,8701,020025051.pickle,020025051.csv,020025051.png,020025051.txt,020025051.pkl
8702,8702,020025052.pickle,020025052.csv,020025052.png,020025052.txt,020025052.pkl
8703,8703,020025053.pickle,020025053.csv,020025053.png,020025053.txt,020025053.pkl
8704,8704,020025123.pickle,020025123.csv,020025123.png,020025123.txt,020025123.pkl
8705,8705,020025166.pickle,020025166.csv,020025166.png,020025166.txt,020025166.pkl
8706,8706,020025167.pickle,020025167.csv,020025167.png,020025167.txt,020025167.pkl
8707,8707,020025168.pickle,020025168.csv,020025168.png,020025168.txt,020025168.pkl
8708,8708,020025207.pickle,020025207.csv,020025207.png,020025207.txt,020025207.pkl
8709,8709,020025249.pickle,020025249.csv,020025249.png,020025249.txt,020025249.pkl
8710,8710,020025333.pickle,020025333.csv,020025333.png,020025333.txt,020025333.pkl
8711,8711,020025334.pickle,020025334.csv,020025334.png,020025334.txt,020025334.pkl
8712,8712,020025335.pickle,020025335.csv,020025335.png,020025335.txt,020025335.pkl
8713,8713,020025336.pickle,020025336.csv,020025336.png,020025336.txt,020025336.pkl
8714,8714,020025337.pickle,020025337.csv,020025337.png,020025337.txt,020025337.pkl
